"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"173303096034293/173303096034293_5784642378233642","2126","1348","1","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-01 19:26:57.256691","Facebook:/<page-id>/posts","【 👀DBS digibank HK 神槍手有獎遊戲 — 賞你高達HK$500超市現金券🎁】 DBS digibank HK 咁多功能集於一身，識得用其實好好用👍🏻！ 今次想考考你對 DBS digibank HK 服務有幾了解🏦！  只需要留言答啱以下影片中有邊3項屬於 DBS digibank HK 服務，我哋將會從答啱嘅參加者當中，抽出20位幸運兒，得獎者有機會贏取高達HK$500超市現金券💰！ （提提你：窗上提示有啱有錯，想知正確答案？立即下載並登入 DBS digibank HK 就一清二楚！）  🎯遊戲參加方法： 1. 讚好星展銀行（香港）Facebook專頁 2. 讚好呢個Post 3. 留言答出影片中有邊3項屬於 DBS digibank HK 服務 4. Tag 3個朋友一齊玩 5. 被選中嘅參加者， 將有機會贏取👏🏻： ⭐️頭獎：HK$500 超市現金券（名額3個） ⭐️二獎：HK$200 超市現金券（名額7個） ⭐️三獎：HK$100 超市現金券（名額10個）  ⏰立即參加遊戲，截止時間為2022年9月30日晚上11時59分。  得獎名單將於2022年10月5日在星展銀行 (香港) Facebook專頁公布。 遊戲受條款及細則約束：go.dbs.com/hk-2022sharpshooter-tnc  🎊由即日起至2022年10月31日，登入DBS digibank HK即可自動參加幸運大抽獎，有機會贏取最新智能電視或 Sony PlayStation 5！🎉 首次登入更可享額外5次抽獎機會及HK$50現金獎賞💰。 幸運大抽獎受條款及細則約束：go.dbs.com/hk-lucky-draw  #DBS #DBSHK #ThisisDBSDigibanking #LivemoreBankless #ResponsibleBanking #DBSdigibankHK #digitalbanks #digitalpayments #epayment #eDDA #有獎遊戲","2022-09-21T04:00:18+0000","","","","DBS","173303096034293","","ranked","1915","True","","1937","NONE","","1935","NONE","","1","NONE","","0","NONE","","0","NONE","","0","NONE","","1","NONE","173303096034293_5784642378233642","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5263","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","eDDA 授權入錢 Scan & Pay eStamp  Derrick Ho Eva Siu Michael Lam","2022-09-21T04:09:03+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5264","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢  Chung Ming Wong Rei Chow 吳芝","2022-09-21T04:09:21+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5265","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢 Jennifer Lam Sin Ting Law Winmay Lee","2022-09-21T04:10:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5266","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Waichun Leung Pui Yat Law Wang  Lee","2022-09-21T04:10:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5267","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Leung Man Nga , Choi Pik Leung  , Chan Kin Wai","2022-09-21T04:11:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5268","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Bonnie Cheung  Chan Kam Ha  WoNg Bobo","2022-09-21T04:12:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5269","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢  Wing Sze Ng Cargo Lam Kit Ka Fung","2022-09-21T04:13:36+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5270","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Hannah Cheang  Kin Leung  Alice Park","2022-09-21T04:14:09+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5271","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1).  Scan & Pay 2).  eStamp 3).  eDDA授權入錢 Ada Lee  Wan Yiu Lam  Ho Fai Chau","2022-09-21T04:14:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5272","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢  Yan So Ka Kui Lee Janette Tse","2022-09-21T04:14:41+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5273","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","eDDA 授權入錢 Scan & Pay eStamp Teddy Johnson Cheung 何德訪 Chan Chan","2022-09-21T04:14:43+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5274","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Yum Wong David Ku Yee KU","2022-09-21T04:14:59+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5275","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 何德訪 Aeon 李嫦嬌","2022-09-21T04:15:24+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5276","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Laythan Wong C M  Jason Chau  Lee Apple","2022-09-21T04:15:34+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5277","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Tina Leung 羅織語 林平之","2022-09-21T04:15:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5278","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Wai Yin Choy  Manman Ho  Jeff Cargo","2022-09-21T04:16:01+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5279","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Bing Ling Fong SY Leung Cm","2022-09-21T04:16:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5280","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Miranda Yeung Deborah Tse Thomas Hei Hei","2022-09-21T04:16:27+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5281","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Cargo Lam Allin Wong Ho Lung Cheung","2022-09-21T04:16:32+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5282","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Jacky Yiu Yuki Lam Alex Chan","2022-09-21T04:17:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5283","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Moon Lam Stella Cheung Mai Lee","2022-09-21T04:18:36+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5284","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 TC Chan  Pochacco Siu  Sim Yee","2022-09-21T04:18:41+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5285","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Issac Lam Lai Wa Tse  Yannick Choy","2022-09-21T04:19:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5286","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Kelvin Lok Chan , Gary Chiu , Gloria Chan","2022-09-21T04:19:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5287","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Ann Li Ann Ng Kit Chong","2022-09-21T04:20:26+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5288","2126","2","173303096034293_5784642378233642","offcut","","fetched (200)","2022-10-12 08:19:08.892901","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1871","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZANekkxTmpneE5qazBORFUyT1RNek1Eb3hOall6TnpNek16UXoZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEk1T1RBek56a3dOREl3TkRRME9Ub3hOall6TnpNME1ESTMZD"
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5289","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Gabriel Chan Edith Ho Kam Yuen Wong","2022-09-21T04:20:32+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5290","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Wing LauBoBo ChoiSandy Yau","2022-09-21T04:20:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5291","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Lee Hiu Fung Liz Chan Ka Yee Chan","2022-09-21T04:21:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5292","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. eDDA授權入錢 2. eStamp 3. Scan & Pay  Anthony Lam Libby Lib Ken To","2022-09-21T04:22:07+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5293","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Wong TJ Jeffe Ng Cheng Kobe","2022-09-21T04:22:31+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5294","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢  Finallyan Man Ho Yan Ffy Fung","2022-09-21T04:23:26+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5295","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Cat Yip, Ho Pop, Vennessa Ng","2022-09-21T04:24:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5296","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Josephine ChanSiu ChoiKenneth Heung","2022-09-21T04:24:36+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5297","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Micky Wong  Chun Chun Chan  Kit Wong","2022-09-21T04:25:04+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5298","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Priscilla Ng Rainbow Chan Yan Ho","2022-09-21T04:27:20+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5299","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:09.701724","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Kally ChanAurora LeeYingYing Chung💕🎀","2022-09-21T04:27:43+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
